3542,Jamshedpur Blood Bank,Jharkhand,Jamshedpur,"Stocking Road, Northern Town. Bistupur",0657 2431957
3543,Garhwa Sadar Hospital Campus Blood Bank,Jharkhand,Garhwa,"Blood Bank, Sadar Hospital Garhwa",06561 222005
3544,Giridih Sadar Hospital Blood Bank,Jharkhand,Giridh,"Blood Bank, Sadar Hospital Giridih",06532 250357
3545,Gumla Sadar Hospital Blood Bank,Jharkhand,Gumla,"Blood Bank, Sadar Hospital Gumla, Jharkhand",9534032306
3546,Hazaribag Sadar Hospital Blood Bank,Jharkhand,Hazaribagh,"Blood Bank, Sadar Hospital Campus Hazaribag",06546 265289
3547,TISCO West Bokaro Hospital Blood Bank,Jharkhand,Hazaribagh,"Blood Bank, TISCO West Bokaro Hospital, Ghatotand, Hazaribagh",06545 262356
3548,Koderma Sadar Hospital Blood Bank,Jharkhand,Koderma,"Blood Bank, Sadar Hospital Koderma",9334516895
3549,Latehar Sadhar Hospital Blood Bank,Jharkhand,Latehar,"Sub-Divisional Hospital Blood Bank, Latehar",9835589186
3550,Lohardaga Sadar Hospital Blood Bank,Jharkhand,Lohardaga,"Blood Bank, Sadar Hospital Lohardagga",6526222235
3551,Pakur Sadar Hospital Blood Bank,Jharkhand,"","",9934347811
3552,Palamu Sadar Hospital Blood Bank,Jharkhand,Daltonganj,"Daltonganj, palamau",06562 222677
3553,CCL Hospital Blood Bank Ramgarh,Jharkhand,Ramgarh,"Blood Bank, CCL Hospital, Nai Sarai Ramgarh Cantt, Argada Road",06553 231755
3554,Military Hospital Blood Bank Ramgarh,Jharkhand,Ramgarh,"Blood Bank, Military Hospital, Ramgarh Cantt, Ramgarh",06553 225055
3555,Apurva Blood Bank Ramgarh,Jharkhand,Ramgarh,Apoorva Blood Bank Ramgarh,9304842607
3556,"Heavy Engineering Corporation, Plant Hospital Blood Bank",Jharkhand,Ranchi,"Sector III, HEC Campus, Opposite JSCA Stadium, Ranchi",0651 2444336
3557,"Rajendra Institute of Medical Science (RIMS) Blood Bank, Bariyatu",Jharkhand,Ranchi,"Bariatu, Ranchi, Jharkhand",6512540656
3558,CCL Hospital Blood Bank Ranchi,Jharkhand,Ranchi,"Central Hospital,CCL, Gandhi Nagar, Kanka Rd, Ranchi","0651 2230355,ext 7059"
3559,Indian Red Cross Society (IRCS) Blood Bank Morabadi,Jharkhand,Ranchi,"Morabadi, Near Hockey Stadium, Ranchi",07091494670-75
3560,Abdur Razzaque Memorial Weavers Hospital (ARAM) Blood Bank,Jharkhand,Ranchi,"Blood Bank, ARAM Apollo Hospital, IRBA, Ranchi",0651 7123123
3561,Nagarmal Modi Seva Sadan Hospital Blood Bank,Jharkhand,Ranchi,"Blood Bank, Nagarmal Modi Seva Sadan Hospital, Upper Bazar, Ranchi",9234460464
3562,Rinchi Trust Hospital Blood Bank,Jharkhand,Ranchi,"Rinchi Trust Hospital Blood Bank, Kathal More, Itki Road, Ranchi.",0651 6456780
3563,Devkamal Hospital and Research Centre Blood Bank,Jharkhand,Ranchi,"Bajra Bazar, Bajra, Near IIT Bus Stand, Itki Road",7549000645
3564,Gurunanak Hospital and Research Centre Blood Bank,Jharkhand,Ranchi,"Gurunanak Hospital and Research Centre Blood Bank Unit, Station Road, Ranchi.",0651 2460506
3565,Sainik Hospital Blood Bank Namkum,Jharkhand,Ranchi,"Blood Bank, Sainik Hospital, Namkum, Ranchi",0651 2260245
3566,Birsa Blood Bank Bariyatu,Jharkhand,Ranchi,"RIMS Colony, Near Hill View Nursing Home, Bariyatu",0651 2542437
3567,Jharkhand Blood Bank Bariatu,Jharkhand,Ranchi,"Jharkhand Blood Bank, S. R. Complex,  Near Bariatu Masjid, Bariatu","09334439995, 09973161687"
3568,Archi Blood Bank Jharkhand,Jharkhand,Ranchi,"Baxi Avenew, Dr. J. Sharan Lane Bariatu Ranchi",0651 6455072
3569,Sahebganj Sadar Hospital Blood Bank,Jharkhand,Sahebganj,"Blood Bank, Sadar Hospital, Sahebganj",06436 222050
3570,Simdega Sadar Hospital Blood Bank,Jharkhand,Simdega,"Blood Bank, Sadar Hospital Simdega",9905101190
3571,Chaibasa Sadar Hospital Blood Bank,Jharkhand,Chaibasa,"Blood Bank, Sadar Hospital Chaibasa, West Singhbhum",9279221139
3572,Kiriburu Meghahatuburu General Hospital Blood Bank,Jharkhand,KIRIBURU,Kiriburu Iron Ore Mines,06596 245025
3573,TATA (TISCO) Hospital Blood bank,Jharkhand,Noamundi,"Blood Transfusion Unit, TISCO Hospital, Noamundi, Chaibasa",9234612775
3574,Bagalkot Blood Bank,Karnataka,Bagalkot,"Hanagal Shree Kumareshwar Hospital and Research Centre, Ilkal Road",0835 220420
3575,B. V. V. Sanghas HSK Hospital Blood Bank,Karnataka,Bagalkot,"Navanagar, Bagalkot",08352 235410
3576,District Hospital Blood Bank Bagalkot,Karnataka,Bagalkot,Navanagar,0835 4236030
3577,M/s. Vijay Mahant Blood Bank,Karnataka,Ilkal,"Sri Basaveshwara Childrens Hospital & Research Centre,
Gorbal Naka",08351 270838
3578,Mounesh Hospital&#39;s The Jhamkandi Blood Bank,Karnataka,Jamkhandi,"Near P.B. High School, Uma Rameshwar Road",08353 22357
3579,Ramanagoudar Hospital Blood Bank,Karnataka,Mudhol,"2nd floor, CTS, No.4042/B17, Near Kathi Kalyan Mantap",08350 281999
3580,M/s. Sai Aadhar Hospital Blood Bank,Karnataka,Mudhol,"Sai Aadhar Hospital, Yadwad Road",08350 282100
3581,K.L.E.Society & Medical Research Centre Blood Bank,Karnataka,Belgaum,Nehru Nagar,0832 2473777
3582,Belgaum Blood Bank and Diagnostic Laboratory,Karnataka,Belgaum,"3137, Huns Talkies Road, (opposite to Central High School)",0831 2425835
3583,District Hospital Blood Bank,Karnataka,Belgaum,Dr. B. R. Ambedkar Road,0831 2425073
3584,Shree Mahaveer Blood Bank,Karnataka,Belgaum,"4th Floor, Radio Complex, CTS No. 116/1A, Shivaji Road",0831 2430759
3585,M/s. Sri Sai Blood Bank,Karnataka,Belgaum,"Shri Sai Hospital, No:40/2, Laxmi Nagar Main Road,
Vadagaon",0831 2496444
3586,Rotary Charitable Trust Blood Bank,Karnataka,Chikkodi,"New Extension Area, Nippani",08338 221377
3587,Rotary Seva Sangh Blood Bank,Karnataka,Gokak,"R. S. No. 211/B, Plot No. 14C, Yogikolla Road",0831 225300
3588,Medical College Hospital Blood Bank,Karnataka,Bellary,"Vijayanagara Institute of Medical Science (VIMS), Bellary",08392 235356
3589,District Hospital Blood Bank Bellary,Karnataka,Bellary,Bellary.,""
3590,Swamy Vivekananda Charitable Blood Bank,Karnataka,Bellary,"D. No.130, Near TVS Show Room, Parvathinagar Main Road",0839 266938
3591,Smt. Vasantidevi Baldota Blood Bank,Karnataka,Hospet,"Baldota Colony, Dam Road, Hospet",0839 231901
3592,Chiranjeevi Blood Bank,Karnataka,Hospet,"Near Vijayanagara Colony, 100 Bed Hospital Road, Amaravathi",0839 262275
3593,M/s. Sri Siddartha Medical College Hospital Blood Bank,Karnataka,Bangalore,"Sri Siddhartha Medical College & Hospital, T.Begur, Nelamangala Tq",""
3594,MVJ Medical College and Research Hospital Blood Bank,Karnataka,Hosakote,"Dandupalya, Kolathur Post, NH-4",080 27931473
3595,BGS Global Hospitals Blood Bank,Karnataka,Kengeri,"No. 67, Uttarahalli Road",080 26255555
3596,Harsha Hospital Blood Bank,Karnataka,Nelamangala,"No. 193/4, Byraveshwaranagar, Sondekoppa Circle, N.H.4, Bengaluru.",080 27723695 (Not in use)
3597,Narayana Hrudayalaya Blood Bank,Karnataka,Anekal Taluk,"University Medical Centre, (KMC) Hospital",080 27835000
3598,Government Haji Sir Ismail Sait Gosha Hospital Blood Bank,Karnataka,Bangalore,"Near KSPCB Limited, Tasker Town, Shivaji Nagar",080 2286 6529
3599,Swamy Vivekananda Voluntary Blood Bank,Karnataka,Bangalore,"No.20,3rd Floor, SGRR Complex, 1st Cross, Raja Ram Mohan Roy Road, S. R. Nagar",080 22224044
3600,M/s. Aster CMI Hospital Blood Bank,Karnataka,Bangalore,"43/2, Bellary Rd,NH-4,Sahakar Nagar, Hebbal",080 43420213
3601,M/s. East Point Hospital Blood Bank Virgonagar,Karnataka,Bangalore,"East Point college of Medical Sciences&Hospital, Janana Prabha Campus, Bidarahalli",080 25136246
3602,Unique Blood Bank & Diagnostic Centre,Karnataka,Bangalore,"1st floor,S.L.N.Complex, City Market Square",080 2600685
3603,SHUSHRUTHA VOLUNTARY BLOOD BANK,Karnataka,Bangalore,"The Blood Bank Medical officer
Sushrutha Voluntary Blood Bank,
No:875,Modi Hospital Road,  Near Pristine Hospital",080 23230777
3604,Bengaluru Blood Bank and Diagnostic Laboratory,Karnataka,Bengaluru,"Between 6th and 7th Cross, Opposite R.R.Gold Palace, Sampige Road,Malleshwaram",080 23347714
3605,Bengaluru Rotary TTK Medical Service Trust Blood Bank,Karnataka,Bengaluru,"New Thippasandra Main Road, HAL III Stage",080 25293486/ 9900153000/ 9900163000
3606,KIMS Hospital Blood Bank,Karnataka,Bengaluru,"K. R. Road, Visveswarapuram,Near Makkala Koota Bus Stop",080 26613225
3607,Bangalore Baptist Hospital Blood Bank,Karnataka,Bengaluru,"Bellary Road, Hebbal",080 22024700
3608,Sanjaya Gandhi Accident Hospital and Research Institute Blood Bank,Karnataka,Bengaluru,"Jayanagar East, Byrasandra",080 26564516
3609,Victoria Hospital Blood Bank,Karnataka,Bengaluru,"Fort Road, Bengaluru",080 26700001
3610,M. S. Ramaiah Medical Teaching Hospital Blood Bank,Karnataka,Bengaluru,Gokul Extension,080 22183100
3611,Saint Martha&#39;s Hospital Blood Bank,Karnataka,Bengaluru,Nrupatunga Road,080 40128243
3612,Kidwai Memorial Institute of Oncology Blood Bank,Karnataka,Bengaluru,Dr. M.H.Marigowda  Road,080 26094082
3613,Transfusion Medicine Centre Blood Bank,Karnataka,Bengaluru,NIMHANS Hosur Road,"080 26995435, 080 26995436, 080 26995437"
3614,St. John&#39;s Medical College Blood Bank,Karnataka,Bengaluru,"Sarjapur Road, Bengaluru",080 22065045
3615,Mallya Hospital Blood Bank,Karnataka,Bengaluru,"No.2, Vittal Mallya Road",080 22277979
3616,Hindustan Aeronautics Limited - HAL Hospital Blood Bank,Karnataka,Bengaluru,"Suranjandas Road, Near HAL Airport, Vimanapura",080 22314632
3617,Saint Philomena Blood Bank,Karnataka,Bengaluru,"No.1, Nilsandra Road",080 40164348
3618,K. C. General Hospital Blood Bank,Karnataka,Bengaluru,Malleshwaram,080 23343791
3619,Command Hospital Blood Bank Air Force,Karnataka,Bengaluru,"Old Airport Road, Near Cambridge Layout, Domlur Village, Post Agram",080 25234632
3620,E.S.I.Hospital Blood Bank,Karnataka,Bengaluru,Rajajinagar,080 23013808
3621,Rashtrotthana Blood Bank,Karnataka,Bengaluru,"93/2 Keshava Shilpa 1st Mn Road, Kempegowda Nagar",080 26610916
3622,Dr. B. R.Ambedkar Medical College Hospital Blood Bank,Karnataka,Bengaluru,"K.G.Halli, Bengaluru",080 25463442
3623,Hosmat Hospital Unit of Phisicare Services Private Limited Blood Bank,Karnataka,Bengaluru,"No.45, Magrath Road, Off. Richmond Road",080 25593796
3624,Grace Blood Bank and Laboratory,Karnataka,Bengaluru,"2, 10th Cross, Ganganagar, Bengaluru",080 23431233
3625,Sri Sathya Sai Institute of Higher Medical Sciences Blood Bank,Karnataka,Bengaluru,"EPIP Area, Whitefield","080 28411500, 080 28004600"
3626,Navarang Blood Bank,Karnataka,Bengaluru,"No.2953, Ist Floor, Near Navarang Circle, M.K.K.Road, 
Rajaji Nagar,",080 23521233
3627,Bangalore Lions Service Trust - Lions Blood Bank,Karnataka,Bengaluru,"Bhagwan Mahaveer Jain Hospital, Millers Road, Vasantha Nagar",080 22266807
3628,Sri Jayadeva Institute of Cardiology Blood Bank,Karnataka,Bengaluru,"Gurappanapaly Post, Banneraghatta Road",080 22977213
3629,Vydehi Institute of Medical Science Hospital Blood Bank,Karnataka,Bengaluru,"EPIP AREA, 06 WHITE FIELD",080 28410874
3630,Akshay Voluntary Blood Bank,Karnataka,Bengaluru,"No. 968, 2nd Floor, 41st Cross, 3rd Block. Opposite E.S.I. Hospital, Rajajinagar",080 23147303
3631,Bowring and Lady Curzon Hospitals Blood Bank,Karnataka,Bengaluru,"Shivaji Nagar, Bengaluru",080 25591362
3632,Kempegowda Medical Service Trust - Millennium Blood Bank,Karnataka,Bengaluru,"No.1082/9, Sreenivasa Prasanna Complex, Triveni Road, Yeshwanthpur, Bengaluru",080 23571001
3633,S. K. Voluntary Blood Bank,Karnataka,Bengaluru,"14/1,I Floor, MESA Complex, Old Tolgate Bus Stop, 
Magadi Main Road",080 23103524
3634,Indira Gandhi Child Institute of Health Blood Bank,Karnataka,Bengaluru,"South Hospital Complex, Dharamaram College Post",080 22443143
3635,Rajarajeshwari Medical College Hospital Blood Bank,Karnataka,Bengaluru,"5th Cross, Mysore Road, New Guddadahalli",080 65666768
3636,Sanjeevini Trust Jayanagar Voluntary Blood Bank,Karnataka,Bengaluru,"1897/A, Cellar Floor, Gulora, 26th Main Road, Sount End Cross Road, 9th Block, Jayanagar",080 26494748
3637,Sri Vinayaka Charitable Trust  Jeeva Voluntary Blood Bank,Karnataka,Bengaluru,"No. 23 and 84, Sharoff Basappa Commercial Complex, 2nd Main, Ist Cross, New Tharugpet",080 25990583
3638,Indian Red Cross Society - Karnataka Red Cross Blood Bank,Karnataka,Bengaluru,"Red Cross Bhavan, 326, Ist Floor, Race Course Road, Bengaluru",080 22268435
3639,Apollo Hospitals (Imperial Cancer Hospital and Research Centre) Blood Bank,Karnataka,Bengaluru,"Apollo Hospitals a unit of Imperial Cancer Hospital and Research Centre Limited, 154/11, Opp.I.I.M Bannerghatta Road",080 26304050 / 51
3640,Vijayanagar Hospital Blood Bank,Karnataka,Bengaluru,"No. 27, 17th Cross, M.C. Layout, Vijayanagar",080 23358800
3641,Bangalore Institute of Oncology Blood Bank,Karnataka,Bengaluru,"No. 8, P. Kalinga Rao Road, Sampangiram Nagar",080 40206121
3642,Ocean Blood Bank,Karnataka,Bengaluru,"No. 133-134, K. P. Broadway Road, Shivajinagar",080 25552199
3643,Rotary K. R. Hospital Blood Bank,Karnataka,Bengaluru,"No. 75, Hanumanthanagar, 50 Feet Road, Bengaluru",080 28437393
3644,Veerayoga Institute of Medical Sciences Speciality Hospitals Blood Bank,Karnataka,Bengaluru,"VIMS, No. 88, Marathhalli, Outer Ring Road",080 4269800
3645,Columbia Asia Referral Hospital Blood Bank,Karnataka,Bengaluru,"26/4, Brigade Gateway, Beside Metro Cash and Carry West West, Malleshwaram,",080 39898968
3646,Sagar Hospital Blood Bank,Karnataka,Bengaluru,"Sy. No.53, Shavige Malleshwara Hills, Kumar Swamy Layout, Banashankari",080 42999177
3647,Fortis Hospital Private Limited Blood Bank,Karnataka,Bengaluru,Bannerghatta Road,080 66214055
3648,Fortis Hospital Private Limited Blood Bank,Karnataka,Bengaluru,"14, Sheriffs Centre,Cunningham Road","080 41994515, 080 22261037"
3649,Sagar Hospital Blood Bank,Karnataka,Bengaluru,"44/54, 30th Cross, Tilak Nagar, Jayangar Extension",080 26536712
3650,Manipal Hospital Transfusion Services Blood Bank,Karnataka,Bengaluru,"No.98, Rustombagh, HAL Airport Road",080 25024357
3651,Yashomathi Medicare and Research Centre Private Limited Blood Bank,Karnataka,Bengaluru,"2371/3, HAL Airport, Varthur Main Road, Munne Kolala, Marathahalli Post",080 43221019
3652,Life Care Voluntary Blood Bank,Karnataka,Bengaluru,"No.126, 7th Block, Jayanagar, Opposite to Jayanagar Police Station",080 22446923
3653,The Oxford Medical College Hospital Blood Bank and Research Centre,Karnataka,Bengaluru,"Yadavanahalli, Attibele (Hobli), Anekal Taluk",8030847115
3654,Sakra World Hospital Blood Bank,Karnataka,Bengaluru,"Sakra world Hospital (A Unit of Takshasila Hospitals Operating Private Limited), S.No. 52/2 and 52/3, Devarabeesanahalli, Varthur Hobli, Bellandur Post",080 49694916
3655,Dr.Rajkumar (Appaji) Blood Bank,Karnataka,Bengaluru,"No.18, Krishi Bhavan, 2nd Floor, Hudson Circle",080 22108108
3656,Sri Shankara Cancer Hospital and Research Centre Blood Bank,Karnataka,Bengaluru,"Shankara Math premises, 1st cross, shankarapuram, Basavanagudi",080 26981101
3657,Mediscope Blood Bank,Karnataka,Bengaluru,"Mediscope Hospital, No.11, Pillanna Garden, 3rd stage",080 25466554
3658,Sapthagiri Hospital Blood Bank,Karnataka,Bengaluru,"No.15, Chikkasandra, Hesaraghatta Main Road",080 22791638
3659,The District Surgeon District Hospital Blood Bank,Karnataka,Bidar,"",08482 220744
3660,District Hospital Blood Bank Bijapur,Karnataka,Bijapur,Athani Road,08352 270108
3661,B.L.D.E. Association&#39;s Medical College & Reserch Centre Blood Bank,Karnataka,Bijapur,"Mahal Bagayat,Ashram Road",0835 2262770
3662,Lions Blood Bank,Karnataka,Bijapur,"Bandikaman Road, Ward No.6, CTS No.168, Basement Ground and First Floor",08352 22200050
3663,Dr. B. N. M. Rural Ayurvedic Medical College and Hospital Blood Bank,Karnataka,Bijapur,"Smt. Sushiladevi Nagur Colony, College Road",0835 2655760
3664,Al-Ameen Medical College Hospital Blood Bank,Karnataka,Bijapur,"Athani Road, Bihapurkar",08352 270113
3665,GMETS Dr. Goudars Blood Bank,Karnataka,Bijapur,"852, A1 and A2 Ward IX, 1st Floor, Dr. Karigoudar&#39;s Complex Godbolemala",08352 253604
3666,District Hospital Blood Bank Chamarajanagar,Karnataka,Chamarajanagar,District Hospital,08226 222067
3667,Holy Cross Hospital Blood Bank,Karnataka,Kollegal,"Kamagere , Kolegala Taluk, Chamaraja Nagar",08226 263116
3668,Indian Red Cross Society Blood Bank Chikkaballapur,Karnataka,Chikkaballapur,"District Family Welfare Office, 2nd Floor, B. B. Road",08156 272118
3669,Mallegowda District Hospital Blood Bank,Karnataka,Chikkamagaluru,Chikkamagaluru,08262 238083
3670,Holy Cross Hospital Blood Bank,Karnataka,Chikkamagaluru,"Housing Board Colony, K. M. Road, Jyothi Nagar",08262 220077
3671,Sharada Dhanvantari Charitable Hospital Blood Bank,Karnataka,Sringeri,"S. D. C. Hospital, P.B. No. 13, Vidyaranyapura Village,",0826 220175
3672,District Hospital Blood Bank Chitradurga,Karnataka,Chitradurga,B. D. Road Chitradurga,08194 234710
3673,SJM Blood Bank Basaveshwara Medical College Hospital and Research Centre,Karnataka,Chitradurga,"NH-4, By Pass, Near KHB Colony",08194 222054
3674,Vasavi Blood Bank,Karnataka,Chitradurga,"Khata No. 4895/4720, Assessment No. 11479/13, 
B. L. Gowda Layout, Thurunur Road",08194 222666
3675,Jyothi Hospital Blood Bank,Karnataka,Belthangady,"Jyothi Hospital, Laila-574 214, Belthangady",0825 6233939
3676,M/s. Indian Red Cross Society Blood Bank,Karnataka,Kundapur,"1st floor, Govt Hospital Building, Muncipal Road",08254 233111
3677,Fr. Mullers Charitable Instituitions Blood Bank,Karnataka,Mangalore,"Post Box No.501, Kankanady",0824 2238126
3678,City Hospital Research and Diagnostic Centre Blood Bank,Karnataka,Mangalore,"Pound Garden, Kadri",0824 221790
3679,The District Surgeon - Wenlock District Hospital Blood Bank,Karnataka,Mangalore,Hampanakata,0824 2413205
3680,Yenepoya Medical College Blood Bank,Karnataka,Mangalore,"Nithyananda Nagar, Deralakatte",0824 2204668
3681,A. J. Hospital and Research Centre Blood Bank,Karnataka,Mangalore,"Kuntikana, NH- 66",0824 2225535
3682,KMC University Medical Centre Blood Bank,Karnataka,Mangalore,"Dr. B. R. Ambedkar Circle, Jyothi",0824 2444590 (Extn. 5059)
3683,Srinivasa Institute of Medical Sciences and Research Centre Blood Bank,Karnataka,Mangalore,"Mukka,Srinivas Nagar,Surathkal",0824 2474883
3684,M/s. Tejasvini Hospital Lions Blood Bank,Karnataka,Mangalore,Kadri Temple Road,0824 2225994
3685,Indian Red Cross Society Blood Bank Mangalore,Karnataka,Mangalore,"Lady Goshen Hospital, Behind Central Market",0824 2423755
3686,Nitte University Blood Bank,Karnataka,Mangalore,"Justice K. S. Hegde Charitable Hospital, Deralakatte",0824 220447
3687,M/s. Kanachur Hospital & Research Centre Blood Bank,Karnataka,Mangalore,"Ground Floor, C Block, University Road, Deralakatte",08242 202982
3688,Rotary Campco Blood Bank,Karnataka,Puttur,"Radhakrishna Building, Shree Radhadrishna Mandir Road",0824 234242
3689,General Hospital Blood Bank Puttur,Karnataka,Puttur,NA,08251 238258
3690,K. V. G Medical College Hospital Blood Bank,Karnataka,Sullia,Kurinji Bag,0824 230326
3691,Chigateri District Hospital Blood Bank,Karnataka,Chigateri,"Chigateri District Hospital, Chigateri",08192 272085
3692,Bapuji Hospital Blood Bank,Karnataka,Davangere,C.G. Hospital Road,08192 253850
3693,Davangere Blood Bank,Karnataka,Davangere,"358, Mahaveera Complex, II Floor, 8th Main, 8th Cross, P.J. Extension",08192 236655
3694,Bapuji Educational Association S. S. Institute of Medical Sciences and Research Hospital Blood Bank,Karnataka,Davangere,"Jnanashankara, NH-4 Bypass Road, Post Box-1",08192 266016
3695,Karnataka Hemophillia Society Life Line Blood Bank,Karnataka,Davangere,"No.1138, Ring Road, S. Nijalingappa Layout, Behind KSFC Building",08192 231948
3696,INDIAN RED CROSS SOCIETY,Karnataka,Davangere,Devraj Urs Layout,08192 252550
3697,Rotary Club Dharwad Mid Town Charitable Trust - Rotary Blood Bank,Karnataka,Dharwad,"Lourde&#39;s Hospital, Kalageri Road",0836 2746123
